ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Menu_urls
5083,6337,1274,2680,12,15,0,21,1,0,0,4,273,273
1919,3762,809,2852,107,31,1,959,2,0,0,71,9219,9219
5092,7227,1213,2347,93,27,5,377,2,0,0,6,9097,9097
2977,384,1334,910,89,8,0,56,0,1,0,36,1675,1675
8884,4733,661,2178,89,18,2,21,1,0,1,61,6317,6317
7633,2895,984,2567,89,20,2,20,0,1,0,32,4476,4476
3598,1413,766,154,89,21,2,36,0,0,0,43,2833,2833
9067,7314,498,1562,89,19,2,25,0,1,0,43,9571,9571
2548,7037,867,1300,89,16,0,53,0,0,0,43,8648,8648
3798,2632,988,1799,89,17,0,41,0,1,0,50,4108,4108
1493,4189,836,66,89,16,0,49,0,0,0,27,5747,5747
6513,7327,498,8934,89,19,2,22,1,1,0,55,8929,8929
2968,5814,1266,4395,89,18,2,36,0,0,0,27,7500,7500
5991,7347,178,776,89,18,2,15,0,1,0,20,8967,8967
6371,3913,1311,8934,89,12,0,18,0,1,0,50,5460,5460
1077,5762,1707,85,89,10,0,41,0,0,0,43,7434,7434
9105,2331,1455,2179,89,12,0,4,2,0,1,75,3820,3820
3670,1491,1623,8936,89,9,0,27,1,0,0,61,2927,2927
1308,7219,1311,2472,89,14,0,24,1,0,0,61,8820,8820
6884,6997,1067,1301,89,17,0,21,1,0,0,66,8619,8619
1305,2342,332,2594,89,11,0,25,1,0,0,55,3834,3834
8249,6928,1334,8484,89,17,0,21,1,0,0,65,8562,8562
6722,7173,1311,3993,89,19,2,24,1,1,0,55,8794,8794
3881,5779,1758,7805,89,15,0,16,0,0,0,20,7446,7446
5670,7411,1281,2696,89,16,0,10,1,0,0,59,9040,9040
6068,5190,1239,2246,89,15,0,7,0,0,0,27,6835,6835
3717,5816,1774,359,89,0,3,2,0,0,0,20,7502,7502
1089,5721,1311,5266,89,13,0,9,0,0,0,20,7394,7394
1761,5880,1311,3862,89,12,0,7,0,0,0,50,7564,7564
5743,5263,1559,924,89,12,0,4,0,0,0,27,6914,6914
711,6512,897,6214,89,10,0,17,3,0,1,92,8210,8210
3178,219,178,2458,89,13,0,9,0,0,0,27,1504,1504
1759,6168,1311,960,89,12,0,5,0,0,0,36,7926,7926
1760,6955,1758,2265,89,14,0,5,0,0,0,20,8586,8586
6097,5975,1311,769,89,13,0,4,0,0,0,43,7655,7655
2965,3498,1311,2823,89,12,0,5,0,0,0,54,5085,5085
3220,767,1247,1413,89,13,0,5,0,0,0,43,2088,2088
6470,3390,1559,2515,89,11,0,4,0,0,0,43,4906,4906
6964,4110,1774,1608,89,0,3,3,0,0,0,32,5683,5683
7069,4785,1758,5264,89,13,0,4,0,0,0,20,6362,6362
9226,382,1758,6634,89,0,3,1,0,0,0,20,1672,1672
2517,2757,1311,642,89,0,3,1,0,0,0,32,4321,4321
7994,6750,498,4299,89,0,3,1,0,0,0,54,8415,8415
1497,433,1343,6400,89,24,5,911,3,1,1,92,1731,1731
4068,3797,1406,5758,89,27,5,886,2,0,0,77,5370,5370
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
2971,7343,427,1436,89,25,5,869,1,0,1,63,8996,8996
7300,6986,1315,63,89,24,5,480,3,0,1,92,8607,8607
8006,6727,1589,2482,89,22,2,303,1,1,1,66,8392,8392
811,6249,104,1879,89,20,2,742,3,1,1,98,8118,8118
2952,7433,1206,8649,89,27,5,555,3,0,1,98,9055,9055
8508,6543,1490,6250,51,27,5,146,2,0,1,75,8245,8245
4096,3839,804,5171,89,22,2,964,3,0,0,94,5411,5411
4,732,589,5034,89,22,2,966,2,1,1,73,2047,2047
591,1013,1311,5690,89,27,5,972,3,0,0,125,2336,2336
3740,2599,800,1668,89,24,5,683,2,1,1,79,4071,4071
1672,5403,439,1110,89,24,5,888,2,0,0,71,7066,7066
3483,3294,668,1686,51,21,2,825,2,0,1,81,26,26
1224,3154,1338,1416,89,24,5,840,1,1,1,63,4706,4706
685,790,1052,4495,89,27,5,970,2,0,0,81,2110,2110
2350,801,436,5542,89,26,5,994,1,0,0,61,2122,2122
2323,665,1334,1676,89,24,5,980,2,0,0,84,1922,1922
645,4956,1435,4069,89,24,5,960,2,0,0,81,6529,6529
869,2873,1311,4047,89,15,0,21,0,0,0,50,4455,4455
5655,4983,1623,6827,89,18,2,20,0,0,0,43,6602,6602
7170,3491,231,607,89,14,0,17,0,0,0,50,5046,5046
3668,5407,830,3684,89,18,2,18,0,0,0,20,7068,7068
1300,312,1334,6739,89,14,0,13,0,0,0,54,1595,1595
535,2978,498,4723,89,14,0,16,1,0,0,55,4543,4543
7037,7151,1311,798,89,14,0,13,0,0,0,27,8773,8773
268,3336,1525,4757,89,13,0,12,1,0,0,63,4857,4857
6376,4455,498,3792,89,14,0,10,0,0,0,43,6016,6016
5638,6228,178,5071,89,0,3,3,0,0,0,43,7985,7985
2815,6132,178,2563,89,14,0,11,0,0,0,43,7890,7890
3772,816,1268,6904,89,11,0,10,0,0,0,36,2150,2150
5856,4646,888,603,89,15,0,8,0,0,0,43,6238,6238
1142,4603,498,6840,89,10,0,9,0,0,0,50,6175,6175
5656,3458,1311,5070,89,9,0,7,1,0,0,62,4980,4980
6190,5186,1334,5146,89,15,0,10,0,0,0,50,6830,6830
2219,2524,178,4415,89,15,0,15,0,0,0,32,4004,4004
3562,5590,1657,5179,89,11,0,13,0,0,0,27,7243,7243
1799,770,1239,3313,89,12,0,6,0,0,0,20,2092,2092
4045,7405,1311,5154,89,13,0,11,0,0,0,50,9028,9028
2199,7287,830,8321,89,0,3,1,0,0,0,32,8901,8901
3774,3120,1279,5193,89,0,3,1,0,0,0,36,4678,4678
8945,6367,234,6762,89,0,3,0,0,0,0,27,8099,8099
8355,974,1386,3980,89,0,3,0,0,0,0,43,2306,2306
8283,813,1311,8024,89,0,3,0,0,0,0,20,2138,2138
8947,2864,830,6459,89,0,3,0,0,0,0,43,4447,4447
8952,4821,1311,3250,89,0,3,0,1,0,0,55,6399,6399
8950,2411,1311,7039,89,0,3,0,0,0,0,20,3891,3891
8269,6064,1139,1887,89,0,3,0,0,0,0,20,7750,7750
9233,1993,1311,5700,89,0,3,0,0,0,0,50,3445,3445
7310,5095,1311,2976,89,0,3,0,0,0,0,43,6729,6729
9242,2792,1311,6361,89,0,3,0,0,0,0,32,4356,4356
3778,6021,1778,5476,89,0,3,0,0,0,0,10,7714,7714
7410,2885,1311,4930,89,0,3,0,0,0,0,20,4465,4465
8943,4920,1334,3889,89,0,3,0,0,0,0,43,6482,6482
9464,690,1311,7535,89,0,3,0,0,0,0,20,2001,2001
8955,6336,1311,6894,89,0,3,0,0,0,0,20,8072,8072
9234,1945,1758,5701,89,0,3,0,0,0,0,10,3400,3400
8268,3937,1713,3808,89,0,3,0,0,0,0,32,5485,5485
9230,2002,1311,602,89,0,3,0,0,0,0,43,3454,3454
3898,7136,830,4246,89,13,0,5,0,0,0,20,8759,8759
8409,70,498,7122,89,11,0,7,0,0,0,43,1336,1336
2691,5251,498,8785,89,12,0,9,0,0,0,50,6900,6900
8989,4612,766,7121,89,0,3,2,0,0,0,32,6197,6197
4252,4813,519,7641,89,10,0,7,1,1,0,55,6389,6389
5658,5439,1519,8497,89,10,0,8,0,1,0,50,7101,7101
7973,5125,1525,8486,89,9,0,4,1,1,0,55,6775,6775
3297,6491,187,4257,89,13,0,7,0,0,0,50,8192,8192
3127,2526,1334,1352,89,8,0,7,1,0,0,61,4007,4007
7855,574,178,5571,89,13,0,4,0,1,0,43,1843,1843
7322,3255,1631,7120,89,0,3,3,0,1,0,32,4796,4796
7381,4558,1713,7877,89,0,3,2,0,0,0,32,6129,6129
7960,7385,830,8324,89,0,3,1,0,0,0,32,9007,9007
7425,55,852,1262,89,0,3,0,0,0,0,54,1322,1322
8987,319,1311,7123,89,0,3,0,0,0,0,32,1605,1605
7380,2082,1279,8038,89,0,3,0,0,0,0,50,3527,3527
7349,1600,498,5918,89,0,3,0,0,0,0,36,499,499
3135,6539,192,310,89,22,2,257,0,1,0,47,8242,8242
2358,3218,1311,3763,89,25,5,171,0,1,0,36,4759,4759
3263,1354,519,5178,89,15,0,212,0,1,0,47,2779,2779
1497,433,1343,6400,89,24,5,911,3,1,1,92,1731,1731
4068,3797,1406,5758,89,27,5,886,2,0,0,77,5370,5370
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
2971,7343,427,1436,89,25,5,869,1,0,1,63,8996,8996
7300,6986,1315,63,89,24,5,480,3,0,1,92,8607,8607
8006,6727,1589,2482,89,22,2,303,1,1,1,66,8392,8392
811,6249,104,1879,89,20,2,742,3,1,1,98,8118,8118
2952,7433,1206,8649,89,27,5,555,3,0,1,98,9055,9055
8508,6543,1490,6250,51,27,5,146,2,0,1,75,8245,8245
4096,3839,804,5171,89,22,2,964,3,0,0,94,5411,5411
4,732,589,5034,89,22,2,966,2,1,1,73,2047,2047
591,1013,1311,5690,89,27,5,972,3,0,0,125,2336,2336
3740,2599,800,1668,89,24,5,683,2,1,1,79,4071,4071
1672,5403,439,1110,89,24,5,888,2,0,0,71,7066,7066
3483,3294,668,1686,51,21,2,825,2,0,1,81,26,26
1224,3154,1338,1416,89,24,5,840,1,1,1,63,4706,4706
685,790,1052,4495,89,27,5,970,2,0,0,81,2110,2110
2350,801,436,5542,89,26,5,994,1,0,0,61,2122,2122
2323,665,1334,1676,89,24,5,980,2,0,0,84,1922,1922
645,4956,1435,4069,89,24,5,960,2,0,0,81,6529,6529
5073,3920,274,2175,101,20,2,350,1,0,0,4,9142,9142
5094,1747,509,2356,32,13,0,6,1,0,0,5,562,562
5890,1093,339,3554,115,19,2,29,2,0,0,66,1037,1037
7848,6493,421,1954,2,27,5,317,1,1,0,61,104,104
4353,3483,1311,6649,5,24,5,704,1,0,0,55,161,161
5082,2041,369,2064,99,17,0,19,1,0,0,4,9121,9121
8014,4615,370,5830,13,25,5,22,2,0,0,131,274,274
5075,971,1624,6713,15,29,1,237,1,0,0,4,296,296
5096,6968,1130,686,25,20,2,176,1,0,0,5,476,476
6301,4933,1274,2804,98,9,0,16,3,0,0,23,9118,9118
5444,2821,1834,253,81,17,0,11,0,0,0,0,1193,1193
5088,6448,332,396,42,24,5,56,1,0,0,4,731,731
5377,894,1804,481,67,28,1,671,1,0,0,5,1042,1042
5090,5005,618,792,84,7,4,193,2,0,0,6,1198,1198
5091,2383,1802,1870,46,18,2,37,2,0,0,6,757,757
5401,1036,309,254,66,19,2,41,0,0,0,2,1040,1040
5889,4620,1100,5358,115,23,5,72,2,0,0,67,1038,1038
5083,6337,1274,2680,12,15,0,21,1,0,0,4,273,273
1919,3762,809,2852,107,31,1,959,2,0,0,71,9219,9219
5092,7227,1213,2347,93,27,5,377,2,0,0,6,9097,9097
5554,5569,1311,6886,51,13,0,6,1,0,0,63,7215,7215
2150,72,897,4322,51,13,0,7,2,0,1,71,1338,1338
2400,5244,1311,8241,51,14,0,7,0,0,0,54,6894,6894
7495,3905,1311,8600,51,13,0,4,0,0,0,32,5452,5452
2678,2734,1559,8670,51,13,0,6,1,0,1,66,4296,4296
8009,1848,1311,7700,51,15,0,5,1,0,0,55,3355,3355
3496,437,897,5615,51,12,0,6,2,0,1,71,1734,1734
2282,2239,1334,8725,51,12,0,5,2,0,1,71,3746,3746
3811,6152,1775,4284,51,0,3,3,0,0,0,50,7912,7912
3150,658,897,6044,51,13,0,6,2,0,1,90,1920,1920
7961,5449,1758,6721,51,11,0,4,0,0,0,27,7109,7109
5904,99,244,2188,51,13,0,4,0,0,0,32,1358,1358
5537,5429,202,8447,51,12,0,4,0,0,0,43,7085,7085
7522,6141,1311,6721,51,0,3,1,0,0,0,32,9382,9382
4062,3504,1293,6692,51,13,0,4,1,0,0,55,5100,5100
2734,607,1311,6536,51,0,3,3,0,0,0,43,1880,1880
8008,572,178,256,51,0,3,3,0,0,0,36,1841,1841
3909,3117,1334,5601,51,0,3,2,2,0,1,79,4673,4673
7959,4135,1311,8568,51,0,3,1,0,0,0,27,5703,5703
8225,3136,1311,8132,51,0,3,1,1,0,0,55,4691,4691
691,2108,1631,4827,89,13,0,63,1,0,0,63,3621,3621
7880,5924,1334,4109,89,16,0,53,2,0,1,75,7610,7610
6006,5938,359,5137,89,17,0,60,1,0,0,61,7619,7619
2197,5712,519,3346,89,15,0,74,0,0,0,43,7384,7384
355,1434,1334,3857,89,13,0,71,1,1,0,63,2864,2864
518,4187,1578,5110,89,10,0,66,0,0,0,43,5745,5745
3161,4091,839,5367,89,19,2,62,1,0,0,55,5624,5624
1702,1104,332,7224,89,18,2,50,0,0,0,54,2496,2496
7705,5083,1564,3452,89,15,0,28,1,1,0,61,6707,6707
9038,4831,498,8492,89,21,2,29,0,1,0,54,6409,6409
8349,4612,766,4947,89,21,2,23,0,0,0,32,6196,6196
6607,5391,830,5079,89,17,0,49,0,1,0,54,7049,7049
8600,6516,332,5160,89,19,2,22,0,0,0,43,8214,8214
5848,1717,759,417,89,16,0,32,0,1,0,43,3183,3183
1069,2783,1519,5693,89,12,0,45,1,0,0,59,4346,4346
3805,6123,58,3447,89,9,0,46,1,1,0,55,7876,7876
1058,3640,187,1706,89,18,2,51,0,0,0,32,5240,5240
3849,2108,1631,1718,89,13,0,28,1,0,0,63,3564,3564
1682,3006,830,2712,89,17,0,53,0,0,0,32,4570,4570
1291,4222,867,7421,89,17,0,46,0,0,0,43,5784,5784
8724,3961,1311,4784,89,0,3,0,0,0,0,43,5520,5520
6395,184,1266,6113,89,0,3,0,0,0,0,27,1438,1438
5738,542,830,3596,89,0,3,0,0,0,0,32,1815,1815
8720,5687,550,6927,89,0,3,0,0,0,0,43,7350,7350
7678,5045,1311,4550,89,0,3,0,0,0,0,50,6658,6658
5974,1979,1336,4119,89,5,4,64,0,1,0,50,3436,3436
1258,5280,202,3655,89,8,0,51,0,0,0,50,6931,6931
365,1608,524,3207,89,7,4,29,0,0,0,47,3070,3070
1260,5477,519,3563,89,16,0,21,0,0,0,50,7122,7122
6676,7085,187,3688,89,0,3,0,0,0,0,36,8711,8711
3506,447,498,3592,89,11,0,14,0,0,0,47,1740,1740
1652,642,1239,2769,89,12,0,5,0,0,0,20,1909,1909
7643,6169,1559,680,89,0,3,0,0,0,0,43,7928,7928
8273,4272,498,3592,89,0,3,0,0,0,0,27,5826,5826
8191,2699,1240,3570,89,0,3,0,0,0,0,27,4221,4221
6626,2413,758,3459,89,0,3,2,1,0,0,55,759,759
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
1497,433,1343,6400,89,24,5,911,3,1,1,92,1731,1731
4068,3797,1406,5758,89,27,5,886,2,0,0,77,5370,5370
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
2971,7343,427,1436,89,25,5,869,1,0,1,63,8996,8996
7300,6986,1315,63,89,24,5,480,3,0,1,92,8607,8607
8006,6727,1589,2482,89,22,2,303,1,1,1,66,8392,8392
811,6249,104,1879,89,20,2,742,3,1,1,98,8118,8118
2952,7433,1206,8649,89,27,5,555,3,0,1,98,9055,9055
8508,6543,1490,6250,51,27,5,146,2,0,1,75,8245,8245
4096,3839,804,5171,89,22,2,964,3,0,0,94,5411,5411
4,732,589,5034,89,22,2,966,2,1,1,73,2047,2047
591,1013,1311,5690,89,27,5,972,3,0,0,125,2336,2336
3740,2599,800,1668,89,24,5,683,2,1,1,79,4071,4071
1672,5403,439,1110,89,24,5,888,2,0,0,71,7066,7066
3483,3294,668,1686,51,21,2,825,2,0,1,81,26,26
1224,3154,1338,1416,89,24,5,840,1,1,1,63,4706,4706
685,790,1052,4495,89,27,5,970,2,0,0,81,2110,2110
2350,801,436,5542,89,26,5,994,1,0,0,61,2122,2122
2323,665,1334,1676,89,24,5,980,2,0,0,84,1922,1922
645,4956,1435,4069,89,24,5,960,2,0,0,81,6529,6529
3514,1363,1758,6814,89,14,0,12,0,0,0,20,2786,2786
4260,5124,1311,2285,89,15,0,8,0,0,0,47,6779,6779
1197,3427,1565,2424,89,11,0,8,1,0,0,59,4947,4947
3512,3945,1559,4200,89,13,0,11,0,0,0,50,5506,5506
5560,1019,1334,525,89,11,0,8,1,0,0,55,2345,2345
2849,3448,1311,605,89,15,0,10,0,0,0,43,4969,4969
2852,2812,1311,2419,89,13,0,4,0,0,0,32,4378,4378
507,128,1311,4716,89,12,0,6,0,0,0,32,1372,1372
8589,6652,547,3271,89,13,0,4,0,0,0,47,8333,8333
4191,2449,1334,3353,89,12,0,10,1,0,0,63,3932,3932
4019,1565,498,3939,89,13,0,8,0,0,0,27,3011,3011
7856,603,178,1501,89,13,0,6,0,0,0,43,1874,1874
5987,7457,1389,3876,89,0,3,3,0,0,0,47,628,628
8696,5781,550,517,89,0,3,3,0,0,0,50,7448,7448
4165,5208,1279,2289,89,14,0,6,0,0,0,43,6853,6853
5578,5853,1311,509,89,14,0,7,0,0,0,36,7540,7540
7661,1355,1311,2299,89,0,3,3,0,0,0,32,2780,2780
4229,160,207,3395,89,12,0,7,0,0,0,32,1408,1408
9081,6740,178,4152,89,0,3,3,0,0,0,50,8408,8408
6980,324,984,2577,89,13,0,4,0,0,0,32,1607,1607
3513,3384,1311,2248,89,9,0,15,0,0,0,50,4900,4900
4001,6054,1564,1732,89,14,0,15,1,0,0,55,7742,7742
4113,2108,1631,5332,89,12,0,13,1,0,0,63,3557,3557
3515,6308,1519,697,89,14,0,15,1,0,0,61,8045,8045
1618,3256,759,4352,89,16,0,12,0,0,0,20,4797,4797
3514,1363,1758,6814,89,14,0,12,0,0,0,20,2786,2786
3326,2524,178,5893,89,15,0,10,0,0,0,32,4001,4001
2482,7149,1311,5506,89,13,0,12,0,0,0,50,8769,8769
3512,3945,1559,4200,89,13,0,11,0,0,0,50,5506,5506
2849,3448,1311,605,89,15,0,10,0,0,0,43,4969,4969
8589,6652,547,3271,89,13,0,4,0,0,0,47,8333,8333
1216,960,1311,5867,89,14,0,6,0,0,0,27,2296,2296
4191,2449,1334,3353,89,12,0,10,1,0,0,63,3932,3932
1219,5049,1716,249,89,12,0,6,0,0,0,43,6662,6662
7856,603,178,1501,89,13,0,6,0,0,0,43,1874,1874
5987,7457,1389,3876,89,0,3,3,0,0,0,47,628,628
2347,3879,3,3046,89,0,3,3,1,0,0,55,5440,5440
5578,5853,1311,509,89,14,0,7,0,0,0,36,7540,7540
4229,160,207,3395,89,12,0,7,0,0,0,32,1408,1408
9081,6740,178,4152,89,0,3,3,0,0,0,50,8408,8408
621,3986,1449,5187,89,10,0,49,1,1,0,55,5544,5544
3323,35,1411,5799,89,14,0,18,2,0,1,75,1296,1296
5954,5905,192,7871,89,17,0,27,1,1,0,55,7590,7590
826,5653,1311,5125,89,14,0,22,1,0,0,55,7306,7306
827,4531,1326,5176,89,8,0,25,1,1,0,55,6099,6099
3380,2147,1758,5197,89,19,2,32,0,0,0,10,3662,3662
8787,2714,1758,306,89,18,2,16,0,0,0,27,4231,4231
7346,1110,851,3237,89,11,0,15,0,1,0,50,2532,2532
2823,5993,1707,6469,89,16,0,23,0,0,0,43,7676,7676
3382,7419,1758,2154,89,16,0,16,0,0,0,27,9045,9045
6411,1995,1334,5149,89,15,0,12,0,0,0,47,3447,3447
3384,165,1266,8370,89,14,0,12,0,0,0,20,1414,1414
2250,816,1239,32,89,11,0,14,0,0,0,20,2168,2168
9106,5426,1311,5211,89,15,0,12,0,0,0,50,7082,7082
6045,3040,519,327,89,13,0,7,0,0,0,43,4602,4602
3377,4539,1707,7815,89,11,0,11,0,0,0,36,6107,6107
7493,2448,498,5174,89,12,0,4,0,0,0,43,3931,3931
1050,5574,1595,2783,89,11,0,8,0,0,0,36,7224,7224
6664,4214,1770,4382,89,13,0,5,0,0,0,43,5775,5775
7981,3678,1525,5086,89,13,0,5,1,0,0,55,5261,5261
8618,3514,1623,8258,89,0,3,1,0,0,0,47,5109,5109
4211,5216,1239,4239,89,0,3,1,0,0,0,32,6864,6864
9269,6613,528,4772,89,0,3,0,0,0,0,43,8303,8303
7620,1338,234,4667,89,0,3,0,0,0,0,27,2758,2758
8597,2564,519,4466,89,0,3,1,0,0,0,36,4156,4156
6031,4402,202,53,89,0,3,0,0,0,0,36,5974,5974
3403,5570,1311,4776,89,0,3,1,0,0,0,36,7214,7214
8344,2542,953,4775,89,0,3,0,0,0,0,47,4029,4029
7841,4213,1293,1072,89,0,3,0,0,0,0,47,5774,5774
7625,3496,1311,5826,89,0,3,0,0,0,0,47,5082,5082
8647,1006,1623,4821,89,0,3,0,0,0,0,43,2334,2334
8278,762,584,3030,89,0,3,0,0,0,0,32,2083,2083
6373,2666,1758,8919,89,0,3,0,0,0,0,20,4176,4176
7646,958,1311,1899,89,0,3,0,0,0,0,32,2294,2294
7114,641,1311,6600,89,0,3,0,1,0,0,61,1908,1908
8593,4822,1662,4824,89,0,3,0,0,0,0,43,6400,6400
8305,5270,1239,4018,89,0,3,0,0,0,0,20,6922,6922
8304,3467,1311,2794,89,0,3,0,1,0,0,59,5004,5004
8648,6077,1758,4776,89,0,3,0,0,0,0,32,7763,7763
8282,961,1311,1595,89,0,3,0,0,0,0,32,2297,2297
7677,2318,1174,4987,89,12,0,5,0,0,0,32,3812,3812
4069,651,498,6003,89,12,0,13,0,0,0,47,1917,1917
8184,7181,550,8078,89,14,0,10,0,0,0,36,8801,8801
1023,6892,1293,4903,89,12,0,9,1,0,0,61,8526,8526
1019,1565,498,4768,89,12,0,11,0,0,0,36,3012,3012
1873,1104,332,3159,89,11,0,14,0,0,0,54,2460,2460
5949,6532,519,6117,89,13,0,10,0,0,0,47,8230,8230
1661,77,1631,4433,89,11,0,8,0,0,0,36,1342,1342
1880,4120,1559,2269,89,13,0,8,0,1,0,43,5693,5693
2904,3738,1311,4551,89,13,0,13,0,0,0,43,5324,5324
6427,133,1334,3664,89,9,0,5,0,1,0,50,1380,1380
7737,1435,1519,5200,89,0,3,3,1,0,0,55,2875,2875
1881,2790,178,3169,89,13,0,9,0,0,0,32,4352,4352
2933,1416,1239,4370,89,13,0,11,0,0,0,27,2837,2837
1020,2842,1334,1607,89,9,0,8,1,1,0,55,4421,4421
3376,5115,1311,4903,89,11,0,5,0,0,0,50,6763,6763
7645,2310,830,6892,89,15,0,4,0,1,0,36,3804,3804
1604,4023,498,4903,89,11,0,7,0,0,0,54,5573,5573
2903,1365,1311,140,89,14,0,8,0,0,0,20,2789,2789
8157,2961,1281,5723,89,14,0,7,0,0,0,50,4528,4528
1497,433,1343,6400,89,24,5,911,3,1,1,92,1731,1731
4068,3797,1406,5758,89,27,5,886,2,0,0,77,5370,5370
398,5236,1525,3438,89,26,5,988,1,0,0,66,6885,6885
2971,7343,427,1436,89,25,5,869,1,0,1,63,8996,8996
7300,6986,1315,63,89,24,5,480,3,0,1,92,8607,8607
8006,6727,1589,2482,89,22,2,303,1,1,1,66,8392,8392
811,6249,104,1879,89,20,2,742,3,1,1,98,8118,8118
2952,7433,1206,8649,89,27,5,555,3,0,1,98,9055,9055
8508,6543,1490,6250,51,27,5,146,2,0,1,75,8245,8245
4096,3839,804,5171,89,22,2,964,3,0,0,94,5411,5411
4,732,589,5034,89,22,2,966,2,1,1,73,2047,2047
591,1013,1311,5690,89,27,5,972,3,0,0,125,2336,2336
3740,2599,800,1668,89,24,5,683,2,1,1,79,4071,4071
1672,5403,439,1110,89,24,5,888,2,0,0,71,7066,7066
3483,3294,668,1686,51,21,2,825,2,0,1,81,26,26
1224,3154,1338,1416,89,24,5,840,1,1,1,63,4706,4706
685,790,1052,4495,89,27,5,970,2,0,0,81,2110,2110
2350,801,436,5542,89,26,5,994,1,0,0,61,2122,2122
2323,665,1334,1676,89,24,5,980,2,0,0,84,1922,1922
645,4956,1435,4069,89,24,5,960,2,0,0,81,6529,6529
3827,1565,498,7462,89,10,0,11,0,1,0,43,3010,3010
7587,4338,178,4145,89,0,3,1,0,0,0,36,5900,5900
3112,3822,897,4333,89,15,0,12,3,0,1,92,5393,5393
3268,5460,192,3402,89,11,0,15,0,1,0,47,7282,7282
6334,2867,1311,7936,89,10,0,14,0,0,0,36,4449,4449
6585,7049,178,5162,89,0,3,3,0,0,0,27,8677,8677
3098,3488,178,3378,89,11,0,8,0,1,0,43,5028,5028
3316,6226,187,746,89,14,0,7,0,0,0,36,7983,7983
5792,1407,1311,1583,89,13,0,8,0,0,0,36,2827,2827
1577,2269,1266,3373,89,13,0,8,0,0,0,20,3767,3767
1591,4597,1595,3618,89,12,0,5,0,0,0,36,6170,6170
4108,2105,843,8154,89,12,0,6,0,0,0,32,3550,3550
1588,304,1311,3132,89,12,0,7,0,0,0,27,1585,1585
4203,361,1525,6354,89,11,0,7,0,1,0,47,1650,1650
2257,180,1266,3630,89,12,0,5,0,0,0,27,1431,1431
6321,6035,1519,7742,89,14,0,7,0,0,0,50,7726,7726
8529,83,830,2138,89,9,0,4,0,1,0,43,1344,1344
7594,5643,1216,6956,89,0,3,3,0,0,0,43,7295,7295
6421,4582,1334,6639,89,10,0,5,1,1,0,55,6154,6154
5769,3692,1769,8269,89,12,0,5,0,0,0,36,5279,5279
1884,2948,1311,6242,89,0,3,1,0,0,0,32,4523,4523
3817,7393,1449,7475,89,0,3,1,0,0,0,32,9016,9016
8791,5990,1716,8740,89,0,3,0,0,0,0,47,7673,7673
8189,820,783,7140,89,0,3,1,0,0,0,36,2160,2160
8749,1736,519,6252,89,0,3,1,0,0,0,43,3201,3201
7699,3284,1311,6252,89,0,3,1,0,0,0,36,4816,4816
7634,4478,1623,7149,89,0,3,0,0,0,0,43,6043,6043
8834,1465,583,5515,89,0,3,0,0,0,0,43,2902,2902
8841,4578,1758,4674,89,0,3,0,0,0,0,27,6149,6149
8836,6697,550,5267,89,0,3,0,0,0,0,43,8371,8371
8743,169,178,6260,89,0,3,0,0,0,0,36,1419,1419
8272,4714,830,4353,89,0,3,0,0,0,0,47,6302,6302
6666,5245,1635,6556,89,0,3,0,0,0,0,36,6895,6895
8785,1466,1707,8741,89,0,3,0,0,0,0,36,2901,2901
8185,7122,1311,3327,89,0,3,0,0,0,0,32,8745,8745
8842,7128,1353,7296,89,0,3,0,0,0,0,36,8751,8751
8847,5562,1707,5537,89,0,3,0,0,0,0,32,7208,7208
8844,2938,830,3195,89,0,3,0,0,0,0,36,4512,4512
8745,2412,519,8864,89,0,3,0,0,0,0,43,3892,3892
8751,5235,1758,7537,89,0,3,0,0,0,0,27,6884,6884
9215,1621,759,1274,89,0,3,0,1,0,0,55,3078,3078
9552,2648,209,3473,89,0,3,0,0,0,0,47,4154,4154
7695,1795,178,3779,89,0,3,0,0,0,0,43,3264,3264
8637,1906,1378,1176,89,0,3,0,0,0,0,50,3352,3352
8802,3315,1311,3778,89,0,3,0,0,0,0,43,4850,4850
9550,3809,187,235,89,0,3,0,0,0,0,47,5384,5384
6658,1751,115,8839,89,0,3,2,1,0,0,66,563,563
6626,2413,758,3459,89,0,3,2,1,0,0,55,759,759
6680,6251,953,6711,89,0,3,2,1,0,0,61,9435,9435
9050,4205,1311,6311,49,0,3,1,0,0,0,47,5762,5762
6175,6456,984,4003,49,0,3,0,0,0,0,36,8168,8168
3655,7120,1507,7071,89,15,0,286,2,0,1,81,8743,8743
4249,5445,1360,1209,89,17,0,232,2,0,1,71,7105,7105
499,441,1525,874,89,19,2,306,1,1,1,66,1735,1735
4052,5000,1100,7905,89,21,2,270,1,1,0,61,9144,9144
2218,5761,1778,5437,89,21,2,300,0,0,0,36,7433,7433
68,4976,1104,8829,89,7,4,224,2,1,0,71,6583,6583
450,4495,1293,5022,89,17,0,193,1,0,0,61,6058,6058
6438,1693,773,4974,89,23,5,95,0,0,0,36,3158,3158
2589,2334,202,3240,89,15,0,137,0,1,0,32,3822,3822
