Cuisines,City,Rating_text,Price Range,Online Delivery,Table Booking,Average Cost for Two,cluster
1758,89,0,1.0,0,0,400.0,0
342,89,0,4.0,0,0,2000.0,0
1204,89,0,4.0,0,0,5000.0,0
1731,89,3,2.0,0,0,800.0,0
251,89,2,2.0,1,0,800.0,0
1424,89,0,2.0,1,0,500.0,0
332,89,0,2.0,0,0,800.0,0
1146,89,0,2.0,0,0,750.0,0
1728,89,2,2.0,1,0,800.0,0
1331,89,0,2.0,1,0,700.0,0
1266,89,2,1.0,0,0,150.0,0
250,89,5,2.0,1,0,700.0,0
187,89,2,1.0,1,0,350.0,0
332,89,0,2.0,0,0,750.0,0
58,89,0,2.0,1,0,500.0,0
1334,89,0,3.0,1,1,1500.0,0
126,89,2,3.0,1,0,1000.0,0
1707,89,2,1.0,0,0,350.0,0
144,89,2,3.0,1,0,1100.0,0
1713,89,2,1.0,1,0,300.0,0
984,89,2,1.0,1,0,200.0,0
1449,89,4,2.0,1,0,700.0,0
836,89,2,1.0,0,0,300.0,0
988,89,0,1.0,1,0,400.0,0
1575,89,2,2.0,0,0,600.0,0
1684,89,2,3.0,1,1,1800.0,0
202,89,5,1.0,1,0,400.0,0
1519,89,0,2.0,0,1,900.0,0
626,89,0,3.0,0,0,1600.0,0
1472,89,5,3.0,1,1,1650.0,0
421,89,2,3.0,1,1,1200.0,0
192,89,2,1.0,1,0,350.0,0
423,89,2,3.0,1,0,1000.0,0
187,89,5,2.0,1,0,550.0,0
1033,89,2,4.0,1,1,2000.0,0
1334,89,2,2.0,1,0,600.0,0
256,89,2,2.0,1,1,800.0,0
1579,89,2,2.0,1,0,550.0,0
1339,89,2,3.0,0,1,1800.0,0
345,89,2,2.0,0,0,800.0,0
1100,89,2,2.0,1,1,900.0,0
1449,89,2,2.0,1,0,900.0,0
1276,89,5,3.0,1,1,1700.0,0
830,89,5,1.0,0,0,200.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
888,89,0,1.0,0,0,200.0,0
1311,89,0,1.0,0,0,300.0,0
187,89,0,2.0,0,0,600.0,0
1564,89,0,2.0,0,0,500.0,0
1311,89,0,1.0,0,0,150.0,0
178,89,3,1.0,0,0,200.0,0
178,89,3,1.0,0,0,400.0,0
244,89,3,1.0,0,0,200.0,0
1239,89,3,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,200.0,0
227,89,3,1.0,0,0,300.0,0
498,89,3,1.0,0,0,150.0,0
1279,89,3,1.0,0,0,400.0,0
1311,89,3,1.0,0,0,300.0,0
498,89,3,2.0,0,0,500.0,0
498,89,3,1.0,0,0,300.0,0
1449,89,3,1.0,0,0,150.0,0
830,89,3,1.0,0,0,300.0,0
830,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,400.0,0
43,89,2,4.0,0,1,2000.0,0
1293,89,2,3.0,1,1,1800.0,0
627,89,5,4.0,0,1,2000.0,0
58,89,2,2.0,1,0,500.0,0
1279,89,2,2.0,0,0,600.0,0
498,89,2,4.0,0,1,3200.0,0
1377,89,0,2.0,1,0,650.0,0
1529,89,0,2.0,1,0,700.0,0
202,89,0,2.0,0,0,800.0,0
1279,89,2,1.0,0,0,400.0,0
489,89,2,2.0,0,0,800.0,0
761,89,2,1.0,0,0,300.0,0
58,89,0,2.0,1,0,500.0,0
332,89,4,1.0,0,0,450.0,0
1378,89,0,1.0,0,0,450.0,0
1378,89,0,2.0,0,1,850.0,0
1055,89,0,4.0,0,1,3000.0,0
70,89,2,3.0,1,0,1000.0,0
984,89,2,1.0,0,0,300.0,0
192,89,2,2.0,0,0,800.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
1311,89,3,1.0,0,0,100.0,0
1311,89,3,1.0,0,0,150.0,0
1311,89,3,1.0,0,0,350.0,0
1378,89,3,2.0,0,0,600.0,0
1311,89,3,1.0,0,0,300.0,0
244,89,3,1.0,0,0,350.0,0
1525,89,3,3.0,0,1,1000.0,0
1311,89,3,2.0,0,0,500.0,0
1525,89,3,1.0,0,0,300.0,0
1266,89,3,1.0,0,0,150.0,0
469,89,3,3.0,0,0,1000.0,0
311,89,3,1.0,0,0,200.0,0
1293,89,3,2.0,0,0,500.0,0
1311,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,150.0,0
1311,89,3,1.0,0,0,350.0,0
1311,89,3,1.0,0,0,100.0,0
1334,89,3,1.0,0,0,350.0,0
1311,89,3,1.0,0,0,250.0,0
1386,89,3,1.0,0,0,250.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
1453,89,0,1.0,1,0,400.0,0
311,89,0,1.0,0,0,400.0,0
298,89,2,2.0,1,0,850.0,0
1519,89,0,2.0,1,0,700.0,0
244,89,2,2.0,1,0,600.0,0
830,89,2,1.0,0,0,150.0,0
1474,89,2,2.0,1,0,700.0,0
974,89,2,2.0,1,0,800.0,0
1525,89,4,1.0,1,0,450.0,0
1778,89,0,1.0,1,0,150.0,0
1328,89,2,2.0,1,0,950.0,0
1661,89,2,1.0,0,0,350.0,0
1334,89,0,2.0,1,0,700.0,0
1778,89,0,1.0,0,0,350.0,0
332,89,0,1.0,0,0,450.0,0
1378,89,0,2.0,1,0,650.0,0
589,89,2,2.0,1,0,700.0,0
1353,89,0,2.0,1,0,800.0,0
953,89,0,1.0,1,0,200.0,0
1770,89,0,1.0,1,0,350.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
1595,89,3,1.0,0,0,100.0,0
550,89,3,1.0,0,0,200.0,0
1100,89,4,2.0,1,0,800.0,0
466,89,2,2.0,0,0,800.0,0
332,89,0,1.0,0,0,450.0,0
382,89,2,2.0,0,0,550.0,0
839,89,2,1.0,1,0,300.0,0
471,89,2,2.0,1,0,700.0,0
1631,89,0,2.0,0,0,700.0,0
1790,89,2,2.0,1,0,800.0,0
431,89,5,2.0,0,0,800.0,0
332,89,2,2.0,0,0,800.0,0
202,89,0,1.0,1,0,400.0,0
1519,89,0,2.0,1,1,900.0,0
187,89,0,1.0,0,0,300.0,0
775,89,5,1.0,0,0,250.0,0
1758,89,2,1.0,1,0,150.0,0
187,89,0,2.0,1,0,500.0,0
857,89,2,2.0,1,0,600.0,0
1334,89,0,1.0,1,0,450.0,0
332,89,2,1.0,0,0,250.0,0
519,89,4,1.0,1,0,350.0,0
1311,89,0,2.0,1,0,600.0,0
1519,89,2,4.0,0,1,2500.0,0
202,89,0,2.0,0,0,800.0,0
1334,89,0,1.0,0,0,300.0,0
498,89,0,4.0,0,1,2500.0,0
332,89,0,1.0,0,0,450.0,0
332,89,0,2.0,1,0,650.0,0
1334,89,0,3.0,1,1,1100.0,0
1122,89,0,3.0,1,0,1700.0,0
1559,89,4,1.0,0,0,150.0,0
830,89,0,1.0,0,0,200.0,0
498,89,0,1.0,0,0,400.0,0
1449,89,0,1.0,0,0,350.0,0
498,89,0,1.0,1,0,300.0,0
1266,89,0,1.0,0,0,150.0,0
1334,89,0,2.0,0,0,500.0,0
830,89,2,1.0,0,0,300.0,0
1311,89,0,4.0,0,1,3000.0,0
178,89,0,2.0,0,0,500.0,0
867,89,0,1.0,1,0,300.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
1595,89,0,1.0,0,0,150.0,0
1600,89,0,1.0,0,0,250.0,0
1139,89,0,1.0,0,0,300.0,0
1311,89,0,1.0,0,0,200.0,0
1261,89,0,1.0,0,0,450.0,0
1311,89,0,1.0,0,0,150.0,0
1279,89,3,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,150.0,0
1449,89,3,2.0,0,0,550.0,0
1311,89,3,1.0,0,0,400.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,400.0,0
1052,89,5,3.0,0,0,1500.0,0
1636,89,2,3.0,1,0,1000.0,0
193,89,5,1.0,0,0,300.0,0
592,89,5,3.0,1,0,1500.0,0
1360,89,2,3.0,0,1,1550.0,0
658,89,5,3.0,0,1,1500.0,0
298,89,2,2.0,1,0,850.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
830,89,0,1.0,0,0,200.0,0
187,89,0,2.0,0,0,600.0,0
1806,89,0,2.0,0,0,800.0,0
1713,89,0,1.0,0,0,200.0,0
332,89,3,1.0,0,0,450.0,0
1353,89,0,2.0,0,0,550.0,0
1631,89,0,1.0,0,0,450.0,0
1519,89,0,2.0,0,0,700.0,0
401,89,0,1.0,0,0,300.0,0
1311,89,0,2.0,0,0,500.0,0
187,89,0,2.0,0,0,700.0,0
1525,89,3,2.0,0,0,700.0,0
1266,89,0,1.0,0,0,250.0,0
830,89,3,1.0,0,0,150.0,0
1519,89,0,2.0,0,0,550.0,0
538,89,0,2.0,0,1,750.0,0
1623,89,3,1.0,0,0,450.0,0
252,89,0,1.0,0,0,350.0,0
830,89,3,1.0,0,0,250.0,0
1498,89,3,1.0,0,0,400.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
1311,89,3,1.0,0,0,350.0,0
1146,89,3,1.0,0,0,250.0,0
1758,89,3,1.0,0,0,100.0,0
1279,89,3,1.0,0,0,300.0,0
1279,89,3,2.0,0,0,500.0,0
1311,89,3,1.0,0,0,300.0,0
1279,89,3,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,400.0,0
0,89,3,1.0,0,0,300.0,0
519,89,3,1.0,0,0,200.0,0
1485,89,2,2.0,1,0,900.0,0
115,89,3,2.0,0,0,800.0,0
758,89,3,2.0,0,0,500.0,0
953,89,3,2.0,0,0,600.0,0
1562,89,3,1.0,0,0,350.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
1311,89,3,1.0,0,0,400.0,0
1462,89,3,1.0,0,0,200.0,0
776,89,3,1.0,0,0,200.0,0
1758,89,3,1.0,0,0,100.0,0
1270,89,3,1.0,0,0,200.0,0
1266,89,3,1.0,0,0,100.0,0
1758,89,3,1.0,0,0,100.0,0
985,89,3,1.0,0,0,200.0,0
1623,89,3,1.0,0,0,200.0,0
1631,89,3,2.0,0,0,500.0,0
1564,89,3,1.0,0,0,400.0,0
830,89,3,1.0,0,0,150.0,0
1525,89,3,2.0,0,0,550.0,0
550,89,3,1.0,0,0,350.0,0
498,89,3,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,150.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,100.0,0
1311,89,3,1.0,0,0,100.0,0
202,89,3,1.0,0,0,400.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
1525,89,0,2.0,1,1,800.0,0
870,89,0,2.0,1,0,500.0,0
380,89,5,2.0,1,0,700.0,0
247,89,2,3.0,1,0,1000.0,0
395,89,5,1.0,1,0,300.0,0
1187,89,4,2.0,1,0,600.0,0
1293,89,0,2.0,1,1,800.0,0
1707,89,0,1.0,1,0,450.0,0
1299,89,2,3.0,1,1,1300.0,0
498,89,0,3.0,1,1,1000.0,0
58,89,0,2.0,1,0,500.0,0
1449,89,5,2.0,1,1,900.0,0
988,89,2,1.0,1,0,400.0,0
771,89,5,1.0,0,0,350.0,0
192,89,0,1.0,1,0,250.0,0
1104,89,0,2.0,1,0,800.0,0
984,89,1,1.0,1,0,150.0,0
1385,89,2,3.0,0,1,1500.0,0
332,89,2,2.0,1,0,800.0,0
1482,89,2,3.0,1,1,1000.0,0
1343,89,5,4.0,1,1,2000.0,0
1406,89,5,3.0,0,0,1300.0,0
1525,89,5,2.0,0,0,800.0,0
427,89,5,2.0,0,1,700.0,0
1315,89,5,4.0,0,1,2000.0,0
1589,89,2,2.0,1,1,800.0,0
104,89,2,4.0,1,1,2500.0,0
1206,89,5,4.0,0,1,2500.0,0
1490,51,5,3.0,0,1,1200.0,0
804,89,2,4.0,0,0,2200.0,0
589,89,2,3.0,1,1,1100.0,0
1311,89,5,4.0,0,0,6500.0,0
800,89,5,3.0,1,1,1400.0,0
439,89,5,3.0,0,0,1000.0,0
668,51,2,3.0,0,1,1500.0,0
1338,89,5,2.0,1,1,700.0,0
1052,89,5,3.0,0,0,1500.0,0
436,89,5,2.0,0,0,600.0,0
1334,89,5,3.0,0,0,1600.0,0
1435,89,5,3.0,0,0,1500.0,0
984,89,3,1.0,0,0,200.0,0
1311,89,3,1.0,0,0,400.0,0
299,89,1,3.0,1,0,1000.0,0
1485,89,2,2.0,1,0,900.0,0
115,89,3,2.0,0,0,800.0,0
758,89,3,2.0,0,0,500.0,0
953,89,3,2.0,0,0,600.0,0
1562,89,3,1.0,0,0,350.0,0
332,89,0,1.0,0,0,450.0,0
1707,89,4,1.0,1,0,400.0,0
1334,89,4,2.0,1,0,500.0,0
498,89,0,1.0,0,0,400.0,0
1266,89,0,1.0,0,0,150.0,0
244,89,0,1.0,0,0,250.0,0
1311,89,0,1.0,0,0,350.0,0
1707,89,0,1.0,0,0,150.0,0
1311,89,0,1.0,0,0,250.0,0
880,89,0,1.0,0,0,350.0,0
1519,89,0,1.0,0,0,250.0,0
498,89,0,1.0,0,0,250.0,0
1737,89,0,1.0,0,0,250.0,0
550,89,0,2.0,0,0,500.0,0
1309,89,0,3.0,0,1,1000.0,0
661,89,3,1.0,0,0,400.0,0
890,89,0,1.0,0,0,250.0,0
1248,89,0,1.0,0,0,200.0,0
178,89,3,1.0,0,0,100.0,0
1266,89,3,1.0,0,0,150.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
187,89,3,1.0,0,0,300.0,0
837,89,3,1.0,0,0,400.0,0
498,89,0,2.0,0,0,500.0,0
867,89,0,2.0,1,0,600.0,0
1311,89,0,1.0,0,0,300.0,0
1311,89,0,1.0,0,0,200.0,0
498,89,0,1.0,0,0,400.0,0
498,89,0,1.0,1,0,450.0,0
1302,89,0,2.0,0,0,600.0,0
655,89,3,1.0,0,0,400.0,0
345,89,0,2.0,0,0,700.0,0
1564,89,0,1.0,0,0,300.0,0
557,89,3,1.0,0,0,450.0,0
547,89,3,1.0,0,0,300.0,0
1293,89,3,1.0,0,0,400.0,0
1311,89,3,1.0,0,0,400.0,0
1559,89,3,1.0,0,0,350.0,0
1311,89,3,1.0,0,0,300.0,0
589,89,3,1.0,0,0,300.0,0
161,89,3,1.0,0,0,300.0,0
187,89,0,1.0,0,0,300.0,0
187,89,2,2.0,0,0,500.0,0
836,89,2,1.0,0,0,200.0,0
1519,89,0,2.0,0,0,700.0,0
1525,89,0,2.0,0,0,600.0,0
880,89,4,2.0,1,0,600.0,0
531,89,0,1.0,1,0,400.0,0
830,89,0,1.0,0,0,200.0,0
1334,89,0,2.0,0,1,800.0,0
1631,89,0,2.0,0,0,550.0,0
1529,89,0,2.0,1,0,600.0,0
1707,89,0,1.0,0,0,150.0,0
1311,89,0,1.0,0,0,300.0,0
912,89,0,3.0,0,1,1500.0,0
1326,89,0,1.0,0,0,250.0,0
1311,89,3,1.0,0,0,200.0,0
1311,89,0,1.0,0,0,100.0,0
1334,89,0,1.0,1,0,300.0,0
830,89,0,1.0,0,0,300.0,0
1311,89,3,1.0,0,0,400.0,0
1822,89,0,2.0,1,0,600.0,0
1174,89,2,1.0,0,0,450.0,0
121,89,0,2.0,0,0,700.0,0
1061,89,2,3.0,0,1,1500.0,0
830,89,0,1.0,0,0,250.0,0
988,89,5,1.0,0,0,250.0,0
353,89,5,2.0,0,0,700.0,0
1360,89,0,3.0,1,1,1300.0,0
210,89,2,2.0,0,0,700.0,0
332,89,2,2.0,0,0,600.0,0
332,89,2,2.0,0,0,700.0,0
1238,89,0,3.0,1,1,1800.0,0
988,89,5,2.0,1,0,650.0,0
1758,89,2,2.0,0,0,500.0,0
1525,89,0,2.0,0,1,850.0,0
380,89,5,3.0,0,1,1500.0,0
830,89,2,1.0,1,0,400.0,0
1359,89,0,4.0,0,1,2500.0,0
1177,89,4,2.0,1,0,900.0,0
332,89,2,2.0,0,0,650.0,0
274,101,2,2.0,0,0,20.0,0
509,32,0,2.0,0,0,25.0,0
339,115,2,3.0,0,0,800.0,0
421,2,5,2.0,1,0,600.0,0
1311,5,5,2.0,0,0,500.0,0
369,99,0,2.0,0,0,20.0,0
370,13,5,3.0,0,0,150000.0,1
1624,15,1,2.0,0,0,20.0,0
1130,25,2,2.0,0,0,25.0,0
1274,98,0,4.0,0,0,120.0,0
1311,81,0,1.0,0,0,20.0,0
332,42,5,2.0,0,0,20.0,0
1804,67,1,2.0,0,0,25.0,0
618,84,4,3.0,0,0,30.0,0
1802,46,2,3.0,0,0,30.0,0
309,66,2,1.0,0,0,10.0,0
1100,115,5,3.0,0,0,850.0,0
1274,12,0,2.0,0,0,20.0,0
809,107,1,3.0,0,0,1000.0,0
1213,93,5,3.0,0,0,30.0,0
1482,89,0,3.0,0,1,1000.0,0
1449,89,2,1.0,0,0,450.0,0
685,89,0,2.0,0,1,800.0,0
234,89,0,1.0,0,0,200.0,0
1311,89,0,1.0,0,0,300.0,0
1519,89,0,2.0,1,1,950.0,0
830,89,0,1.0,0,0,250.0,0
731,89,0,3.0,0,1,1000.0,0
1115,89,0,3.0,0,1,1500.0,0
1311,89,0,1.0,0,0,250.0,0
1295,89,0,2.0,0,0,500.0,0
830,89,0,2.0,0,0,500.0,0
332,89,0,1.0,0,0,450.0,0
988,89,0,1.0,0,0,200.0,0
830,89,0,1.0,0,0,150.0,0
1525,89,0,2.0,0,0,650.0,0
996,89,0,1.0,0,0,150.0,0
498,89,0,1.0,0,0,400.0,0
836,89,3,1.0,0,0,200.0,0
234,89,0,1.0,0,0,300.0,0
1519,89,2,2.0,1,0,500.0,0
1311,89,4,2.0,0,0,700.0,0
830,89,0,1.0,0,0,200.0,0
777,89,2,1.0,0,0,250.0,0
1519,89,0,2.0,0,0,750.0,0
928,89,0,2.0,1,0,700.0,0
1311,89,2,1.0,0,0,450.0,0
1629,89,0,1.0,0,0,300.0,0
187,89,0,2.0,0,0,500.0,0
1311,89,0,1.0,0,0,300.0,0
1707,89,0,1.0,0,0,150.0,0
1386,89,0,1.0,0,0,200.0,0
1707,89,0,1.0,0,0,350.0,0
555,89,0,1.0,0,0,450.0,0
1299,89,0,1.0,0,0,400.0,0
1311,89,0,1.0,0,0,250.0,0
1519,89,0,1.0,0,0,250.0,0
332,89,0,1.0,0,0,450.0,0
187,89,0,2.0,0,0,600.0,0
988,89,0,1.0,0,0,300.0,0
1343,89,5,4.0,1,1,2000.0,0
